player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_rb_fantasy_points_allowed,rolling_4wk_avg_rb_rushing_yards_allowed,rolling_4wk_avg_rb_receiving_yards_allowed,rolling_4wk_avg_rb_receptions_allowed,snap_percentage,carries,targets,total_touches,target_share,red_zone_touches,goal_line_touches,rushing_yards,rushing_tds,rushing_epa,receptions,receiving_yards,receiving_tds,receiving_epa,yards_per_touch,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0034845,Sony Michel,LAC,2022,1,LV,1,1,52.5,3.5,24.5,15.449999768286943,65.75,23.75,4.25,0.24,7,0,7,,2.0,0.0,12.0,0,-1.8636350631713867,0,0.0,0,,1.7142857142857142,1.2000000476837158,1.2000000476837158,1.2000000000000002,1.2000000000000002,1.8000000000000003
00-0034845,Sony Michel,LAC,2022,2,KC,0,0,0.0,0.0,0.0,13.925000086426735,56.25,43.0,5.5,0.12,4,1,5,0.021739130839705467,1.0,1.0,13.0,0,-0.6334964036941528,1,6.0,0,0.29047533869743347,3.8,1.899999976158142,2.9000000953674316,2.9000000000000004,2.4000000000000004,4.3500000000000005
00-0034845,Sony Michel,LAC,2022,3,JAX,1,0,46.0,6.5,19.75,20.20000047981739,85.0,52.0,5.75,0.23,5,2,7,0.04878048598766327,0.0,0.0,22.0,0,-0.009812070988118649,1,9.0,0,-5.525232791900635,4.428571428571429,3.0999999046325684,4.099999904632568,4.1,3.6,6.1499999999999995
00-0034845,Sony Michel,LAC,2022,4,HOU,0,0,0.0,0.0,0.0,22.299999922513962,151.0,27.0,4.0,0.24,6,3,9,0.0810810774564743,0.0,0.0,11.0,0,-1.5716301202774048,3,16.0,0,1.6724998950958252,3.0,2.700000047683716,5.699999809265137,5.7,4.2,8.55
00-0034845,Sony Michel,LAC,2022,5,CLE,0,0,0.0,0.0,0.0,19.300000064074993,99.75,23.25,4.0,0.03,1,0,1,,1.0,1.0,0.0,0,-0.4403603971004486,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
00-0034845,Sony Michel,LAC,2022,6,DEN,1,1,45.5,3.5,21.0,16.25000018440187,106.0,31.5,5.0,0.32,8,3,11,0.05454545468091965,2.0,0.0,28.0,0,1.760390281677246,3,14.0,0,-1.318214774131775,3.8181818181818183,4.199999809265137,7.199999809265137,7.2,5.7,10.8
00-0034845,Sony Michel,LAC,2022,7,SEA,1,0,51.5,5.5,23.0,21.799999490380287,119.75,38.25,3.75,0.18,2,3,5,0.05882352963089943,0.0,0.0,5.0,0,-0.6749104261398315,1,8.0,0,-0.9927375912666321,2.6,1.2999999523162842,2.299999952316284,2.3,1.8,3.4499999999999997
00-0034845,Sony Michel,LAC,2022,9,ATL,0,0,0.0,0.0,0.0,20.349999779835343,75.5,38.0,4.5,0.16,1,1,2,0.023255813866853714,0.0,0.0,12.0,0,0.7595369815826416,0,0.0,0,-0.7291601896286011,6.0,1.2000000476837158,1.2000000476837158,1.2000000000000002,1.2000000000000002,1.8000000000000003
00-0034845,Sony Michel,LAC,2022,10,SF,0,0,0.0,0.0,0.0,13.574999932199717,76.5,29.25,4.0,0.14,1,0,1,,0.0,0.0,2.0,0,-0.4890742301940918,0,0.0,0,,2.0,0.20000000298023224,0.20000000298023224,0.2,0.2,0.30000000000000004
00-0034845,Sony Michel,LAC,2022,11,KC,1,1,52.5,-5.5,29.0,14.024999983608723,92.5,17.75,3.0,0.08,1,0,1,,0.0,0.0,1.0,0,0.35401129722595215,0,0.0,0,,1.0,0.10000000149011612,0.10000000149011612,0.1,0.1,0.15000000000000002
00-0036543,Spencer Brown,CAR,2022,8,ATL,0,0,0.0,0.0,0.0,18.075000196695328,80.75,45.0,5.5,0.23,6,1,7,0.02777777798473835,2.0,1.0,27.0,0,-0.12894070148468018,0,0.0,0,-0.5745777487754822,3.857142857142857,2.700000047683716,2.700000047683716,2.7,2.7,4.050000000000001
00-0036543,Spencer Brown,CAR,2022,9,CIN,0,0,0.0,0.0,0.0,18.099999777972698,113.5,17.5,3.25,0.27,3,3,6,0.10000000149011612,0.0,0.0,16.0,0,0.919076681137085,2,10.0,0,-1.8152353763580322,4.333333333333333,2.5999999046325684,4.599999904632568,4.6,3.6,6.8999999999999995
00-0032209,T.J. Yeldon,BUF,2020,3,LA,1,0,46.5,1.5,22.5,24.65000069141388,110.0,56.5,5.5,0.1,3,0,3,,1.0,1.0,18.0,0,0.8951401710510254,0,0.0,0,,6.0,1.7999999523162842,1.7999999523162842,1.8,1.8,2.7
00-0032209,T.J. Yeldon,BUF,2020,4,LV,0,0,0.0,0.0,0.0,34.7999996667107,133.33333333333334,74.66666666666667,7.666666666666667,0.13,0,1,1,0.03125,0.0,0.0,0.0,0,,0,0.0,0,-0.411634236574173,0.0,0.0,0.0,0.0,0.0,0.0
00-0032209,T.J. Yeldon,BUF,2020,5,TEN,0,0,0.0,0.0,0.0,23.53333330154419,139.66666666666666,29.0,4.333333333333333,0.39,7,3,10,0.06666667014360428,0.0,0.0,52.0,0,3.4095423221588135,1,22.0,1,2.294045925140381,7.4,13.399999618530273,14.399999618530273,14.4,13.9,21.6
00-0032209,T.J. Yeldon,BUF,2020,19,BAL,1,0,50.0,2.5,23.75,10.3499999884516,68.75,19.75,3.0,0.13,2,0,2,,0.0,0.0,4.0,0,-1.1604455709457397,0,0.0,0,,2.0,0.4000000059604645,0.4000000059604645,0.4,0.4,0.6000000000000001
00-0032209,T.J. Yeldon,BUF,2020,20,KC,0,0,0.0,0.0,0.0,22.574999809265137,95.5,50.25,5.5,0.51,3,5,8,0.11363636702299118,0.0,0.0,15.0,0,1.407288670539856,4,41.0,0,0.4376029968261719,7.0,5.599999904632568,9.600000381469727,9.600000000000001,7.6000000000000005,14.400000000000002
00-0028063,Taiwan Jones,BUF,2020,5,TEN,0,0,0.0,0.0,0.0,23.53333330154419,139.66666666666666,29.0,4.333333333333333,0.01,0,1,1,0.02222222276031971,0.0,0.0,0.0,0,,0,0.0,0,-0.5574780702590942,0.0,0.0,0.0,0.0,0.0,0.0
00-0028063,Taiwan Jones,BUF,2020,16,NE,0,0,0.0,0.0,0.0,22.350000135600567,146.25,27.25,5.25,0.01,0,1,1,0.02631578966975212,0.0,0.0,0.0,0,,0,0.0,0,-0.46987488865852356,0.0,0.0,0.0,0.0,0.0,0.0
00-0038555,Tank Bigsby,JAX,2023,1,IND,0,0,0.0,0.0,0.0,15.924999836832285,92.5,31.75,4.75,0.21,7,1,8,0.03125,2.0,2.0,13.0,1,-0.61896151304245,0,0.0,0,-7.581018447875977,1.625,7.300000190734863,7.300000190734863,7.3,7.3,10.95
00-0038555,Tank Bigsby,JAX,2023,3,HOU,1,1,43.5,7.5,18.0,28.225000143051147,114.5,42.75,6.0,0.12,2,1,3,0.02500000037252903,1.0,1.0,10.0,1,1.4441823959350586,0,0.0,0,-0.64989173412323,3.3333333333333335,7.0,7.0,7.0,7.0,10.5
00-0038555,Tank Bigsby,JAX,2023,4,ATL,1,0,42.5,3.5,19.5,10.150000097230077,92.5,14.0,3.25,0.12,3,0,3,,0.0,0.0,10.0,0,-1.4323334693908691,0,0.0,0,,3.3333333333333335,1.0,1.0,1.0,1.0,1.5
00-0038555,Tank Bigsby,JAX,2023,5,BUF,0,0,0.0,0.0,0.0,15.474999990314245,95.75,44.0,5.25,0.15,3,0,3,,1.0,0.0,8.0,0,-2.1052000522613525,0,0.0,0,,2.6666666666666665,0.800000011920929,0.800000011920929,0.8,0.8,1.2000000000000002
00-0038555,Tank Bigsby,JAX,2023,6,IND,1,1,44.0,4.0,20.0,16.87500000745058,89.75,39.0,4.75,0.27,3,1,4,0.0357142873108387,0.0,0.0,2.0,0,-1.120188593864441,1,6.0,0,0.04200870916247368,2.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0038555,Tank Bigsby,JAX,2023,7,NO,0,0,0.0,0.0,0.0,8.500000059604645,66.25,18.75,3.25,0.14,2,0,2,,0.0,0.0,2.0,0,-1.2290356159210205,0,0.0,0,,1.0,0.20000000298023224,0.20000000298023224,0.2,0.2,0.30000000000000004
00-0038555,Tank Bigsby,JAX,2023,8,PIT,0,0,0.0,0.0,0.0,15.285000212490559,94.75,22.5,3.0,0.08,3,0,3,,0.0,0.0,9.0,0,-4.113763809204102,0,0.0,0,,3.0,-1.100000023841858,-1.100000023841858,-0.09999999999999998,-1.1,-0.14999999999999997
00-0038555,Tank Bigsby,JAX,2023,10,SF,1,0,44.5,-3.0,23.75,14.500000163912773,86.25,33.75,4.5,0.18,3,1,4,0.032258063554763794,0.0,0.0,5.0,0,-0.85579514503479,0,0.0,0,-5.499794006347656,1.25,0.5,0.5,0.5,0.5,0.75
00-0038555,Tank Bigsby,JAX,2023,11,TEN,1,1,40.0,6.5,16.75,16.55000016093254,98.25,22.25,3.0,0.14,9,0,9,,1.0,0.0,21.0,0,-1.0266610383987427,0,0.0,0,,2.3333333333333335,2.0999999046325684,2.0999999046325684,2.1,2.1,3.1500000000000004
00-0038555,Tank Bigsby,JAX,2023,12,HOU,0,0,0.0,0.0,0.0,12.924999926239252,57.0,27.25,4.0,0.03,1,0,1,,0.0,0.0,6.0,0,0.3550155758857727,0,0.0,0,,6.0,0.6000000238418579,0.6000000238418579,0.6000000000000001,0.6000000000000001,0.9000000000000001
00-0038555,Tank Bigsby,JAX,2023,15,BAL,1,0,42.5,-4.0,23.25,14.024999916553497,97.75,17.5,4.0,0.02,1,0,1,,0.0,0.0,-2.0,0,-0.9844605326652527,0,0.0,0,,-2.0,-0.20000000298023224,-0.20000000298023224,-0.2,-0.2,-0.30000000000000004
00-0038555,Tank Bigsby,JAX,2023,17,CAR,1,0,38.0,3.5,17.25,15.950000062584877,96.75,7.75,3.0,0.27,10,0,10,,3.0,0.0,32.0,0,-2.1196651458740234,0,0.0,0,,3.2,3.200000047683716,3.200000047683716,3.2,3.2,4.800000000000001
00-0038555,Tank Bigsby,JAX,2023,18,TEN,0,0,0.0,0.0,0.0,16.05000003799796,109.0,21.5,4.0,0.13,3,0,3,,1.0,0.0,16.0,0,1.4708101749420166,0,0.0,0,,5.333333333333333,1.600000023841858,1.600000023841858,1.6,1.6,2.4000000000000004
00-0038555,Tank Bigsby,JAX,2024,1,MIA,0,0,0.0,0.0,0.0,15.925000287592411,84.75,24.5,3.0,0.32,12,0,12,,0.0,0.0,73.0,0,-0.6129406690597534,0,0.0,0,,6.083333333333333,7.300000190734863,7.300000190734863,7.300000000000001,7.300000000000001,10.950000000000001
00-0038555,Tank Bigsby,JAX,2024,3,BUF,0,0,0.0,0.0,0.0,20.37499985843897,91.5,47.25,5.25,0.13,2,0,2,,0.0,0.0,9.0,0,2.4865808486938477,0,0.0,0,,4.5,0.8999999761581421,0.8999999761581421,0.9,0.9,1.35
00-0038555,Tank Bigsby,JAX,2024,4,HOU,0,0,0.0,0.0,0.0,14.57499971985817,79.75,21.0,3.5,0.29,7,0,7,,2.0,2.0,90.0,0,5.491011619567871,0,0.0,0,,12.857142857142858,9.0,9.0,9.0,9.0,13.5
00-0038555,Tank Bigsby,JAX,2024,5,IND,1,1,45.0,3.5,20.75,16.699999794363976,119.0,38.0,4.0,0.4,13,1,14,0.029411764815449715,3.0,1.0,101.0,2,0.6789845824241638,1,28.0,0,2.24499773979187,9.214285714285714,24.899999618530273,25.899999618530273,28.900000000000002,25.400000000000002,43.35
00-0038555,Tank Bigsby,JAX,2024,6,CHI,0,0,0.0,0.0,0.0,19.424999833106995,102.25,27.0,4.25,0.27,7,0,7,,2.0,0.0,24.0,0,-0.17666864395141602,0,0.0,0,,3.4285714285714284,2.4000000953674316,2.4000000953674316,2.4000000000000004,2.4000000000000004,3.6000000000000005
00-0038555,Tank Bigsby,JAX,2024,7,NE,1,0,42.0,6.5,17.75,25.850000401958823,151.75,31.75,3.75,0.66,26,1,27,0.05000000074505806,14.0,2.0,118.0,2,1.756925106048584,0,0.0,0,-0.5357651114463806,4.37037037037037,23.799999237060547,23.799999237060547,26.8,23.8,40.2
00-0038555,Tank Bigsby,JAX,2024,8,GB,1,0,49.0,-3.5,26.25,17.449999768286943,105.75,33.75,4.5,0.67,18,3,21,0.10000000149011612,3.0,1.0,78.0,0,-2.834963798522949,2,8.0,0,-0.8951097726821899,4.095238095238095,8.600000381469727,10.600000381469727,10.600000000000001,9.600000000000001,15.900000000000002
00-0038555,Tank Bigsby,JAX,2024,9,PHI,0,0,0.0,0.0,0.0,13.749999821186066,68.75,38.75,4.75,0.52,8,0,8,,0.0,0.0,22.0,0,-2.8743526935577393,0,0.0,0,,2.75,2.200000047683716,2.200000047683716,2.2,2.2,3.3000000000000003
00-0038555,Tank Bigsby,JAX,2024,10,MIN,1,0,42.5,-7.0,24.75,16.52500009536743,85.25,40.0,5.25,0.23,2,0,2,,0.0,0.0,4.0,0,-0.8118922710418701,0,0.0,0,,2.0,0.4000000059604645,0.4000000059604645,0.4,0.4,0.6000000000000001
00-0038555,Tank Bigsby,JAX,2024,13,HOU,1,1,44.5,-3.5,24.0,14.675000101327896,89.25,27.5,3.75,0.46,7,1,8,0.02380952425301075,0.0,0.0,28.0,0,-0.2384929209947586,1,7.0,0,-0.5576528906822205,4.375,3.5,4.5,4.5,4.0,6.75
00-0038555,Tank Bigsby,JAX,2024,14,TEN,0,0,0.0,0.0,0.0,17.82499998807907,106.0,12.25,3.0,0.53,18,2,20,0.06666667014360428,2.0,0.0,55.0,1,-0.3850787281990051,1,7.0,0,-1.0978840589523315,3.1,12.199999809265137,13.199999809265137,13.2,12.7,19.799999999999997
00-0038555,Tank Bigsby,JAX,2024,15,NYJ,1,0,41.5,-3.5,22.5,16.37499974668026,74.0,44.75,5.5,0.26,11,1,12,0.023255813866853714,2.0,0.0,42.0,0,0.4242394268512726,0,0.0,0,-0.4816638231277466,3.5,4.199999809265137,4.199999809265137,4.2,4.2,6.300000000000001
00-0038555,Tank Bigsby,JAX,2024,16,LV,0,0,0.0,0.0,0.0,15.349999941885471,106.0,17.5,2.5,0.28,12,1,13,0.02857142873108387,3.0,2.0,50.0,1,-1.0644564628601074,1,1.0,0,-0.7733071446418762,3.923076923076923,9.100000381469727,10.100000381469727,11.1,9.6,16.65
00-0038555,Tank Bigsby,JAX,2024,17,TEN,1,1,38.0,-1.0,19.5,30.72499940544367,167.5,19.75,2.25,0.4,11,1,12,0.0476190485060215,1.0,0.0,33.0,0,-1.3867100477218628,0,0.0,0,-0.4419586956501007,2.75,3.299999952316284,3.299999952316284,3.3000000000000003,3.3000000000000003,4.95
00-0038555,Tank Bigsby,JAX,2024,18,IND,0,0,0.0,0.0,0.0,16.0,81.5,28.5,4.25,0.36,14,1,15,0.032258063554763794,3.0,3.0,39.0,1,-1.2930786609649658,1,3.0,0,-0.311200886964798,2.8,10.199999809265137,11.199999809265137,11.200000000000001,10.700000000000001,16.8
00-0033556,Tarik Cohen,CHI,2020,1,DET,0,0,0.0,0.0,0.0,,,,,0.46,7,2,9,0.0555555559694767,3.0,0.0,41.0,0,1.4350080490112305,2,6.0,0,-0.5461912751197815,5.222222222222222,4.699999809265137,6.699999809265137,6.700000000000001,5.700000000000001,10.05
00-0033556,Tarik Cohen,CHI,2020,2,NYG,1,0,42.5,4.5,19.0,13.300000250339508,124.0,9.0,3.0,0.32,5,1,6,0.0357142873108387,1.0,0.0,12.0,0,-1.2267224788665771,1,15.0,0,1.4697006940841675,4.5,2.700000047683716,3.700000047683716,3.7,3.2,5.550000000000001
00-0033556,Tarik Cohen,CHI,2020,3,ATL,0,0,0.0,0.0,0.0,22.150000661611557,69.0,42.5,7.5,0.32,2,6,8,0.12244898080825806,1.0,0.0,21.0,0,1.6121097803115845,3,20.0,0,-1.4108444452285767,5.125,4.099999904632568,7.099999904632568,7.1,5.6,10.649999999999999
00-0039757,Terrell Jennings,NE,2024,6,HOU,1,0,38.5,-6.5,22.5,16.599999614059925,94.75,26.25,3.75,0.21,5,0,5,,1.0,0.0,13.0,0,-1.2404037714004517,0,0.0,0,,2.6,1.2999999523162842,1.2999999523162842,1.3,1.3,1.9500000000000002
00-0039757,Terrell Jennings,NE,2024,18,BUF,1,1,36.5,-3.0,19.75,19.77500021457672,87.5,40.25,4.0,0.38,8,1,9,0.0357142873108387,1.0,0.0,20.0,0,-2.7440874576568604,0,0.0,0,-0.7521869540214539,2.2222222222222223,2.0,2.0,2.0,2.0,3.0
00-0032058,Tevin Coleman,SF,2020,1,ARI,1,1,48.5,7.0,20.75,,,,,0.1,4,2,6,0.0625,0.0,0.0,18.0,0,-0.3501548767089844,1,6.0,0,-1.472522258758545,4.0,2.4000000953674316,3.4000000953674316,3.4000000000000004,2.9000000000000004,5.1000000000000005
00-0032058,Tevin Coleman,SF,2020,2,NYJ,0,0,0.0,0.0,0.0,14.0,41.0,39.0,8.0,0.49,14,2,16,0.07407407462596893,2.0,0.0,12.0,0,-7.040523529052734,2,28.0,0,3.1213221549987793,2.5,4.0,6.0,6.0,5.0,9.0
00-0032058,Tevin Coleman,SF,2020,8,SEA,0,0,0.0,0.0,0.0,17.800000017508864,93.25,54.75,7.5,0.09,3,0,3,,0.0,0.0,20.0,0,1.6395262479782104,0,0.0,0,,6.666666666666667,2.0,2.0,2.0,2.0,3.0
00-0032058,Tevin Coleman,SF,2020,13,BUF,1,0,48.0,1.5,23.25,20.074999833479524,103.5,57.25,6.0,0.07,2,0,2,,1.0,1.0,-11.0,0,-2.542487621307373,0,0.0,0,,-5.5,-1.100000023841858,-1.100000023841858,-1.1,-1.1,-1.6500000000000001
00-0032058,Tevin Coleman,SF,2020,15,DAL,0,0,0.0,0.0,0.0,23.950000308454037,147.0,32.5,5.5,0.07,3,0,3,,0.0,0.0,11.0,0,0.558964192867279,0,0.0,0,,3.6666666666666665,1.100000023841858,1.100000023841858,1.1,1.1,1.6500000000000001
00-0032058,Tevin Coleman,SF,2020,16,ARI,0,0,0.0,0.0,0.0,18.749999791383743,81.25,31.25,2.5,0.13,2,1,3,0.0476190485060215,2.0,0.0,3.0,0,-0.7102141380310059,1,0.0,0,-0.6707099080085754,1.0,0.30000001192092896,1.2999999523162842,1.3,0.8,1.9500000000000002
00-0032058,Tevin Coleman,NYJ,2021,1,CAR,0,0,0.0,0.0,0.0,15.549999833106995,90.0,35.5,5.25,0.26,9,0,9,,0.0,0.0,24.0,0,-3.441471576690674,0,0.0,0,,2.6666666666666665,2.4000000953674316,2.4000000953674316,2.4000000000000004,2.4000000000000004,3.6000000000000005
00-0032058,Tevin Coleman,NYJ,2021,2,NE,1,1,43.0,-5.5,24.25,20.12500012665987,121.5,29.75,4.25,0.1,5,0,5,,0.0,0.0,24.0,0,-0.4686015546321869,0,0.0,0,,4.8,2.4000000953674316,2.4000000953674316,2.4000000000000004,2.4000000000000004,3.6000000000000005
00-0032058,Tevin Coleman,NYJ,2021,4,TEN,1,0,44.5,-5.5,25.0,17.375000029802322,85.5,28.25,3.25,0.18,4,2,6,0.05882352963089943,1.0,0.0,14.0,0,0.21939049661159515,2,17.0,0,2.132608413696289,5.166666666666667,3.0999999046325684,5.099999904632568,5.1000000000000005,4.1000000000000005,7.65
00-0032058,Tevin Coleman,NYJ,2021,5,ATL,0,0,0.0,0.0,0.0,19.849999882280827,82.5,51.0,6.75,0.09,3,1,4,0.032258063554763794,2.0,0.0,11.0,0,0.043072719126939774,0,0.0,0,-0.6932216882705688,2.75,1.100000023841858,1.100000023841858,1.1,1.1,1.6500000000000001
00-0032058,Tevin Coleman,NYJ,2021,10,BUF,1,1,47.0,-13.0,30.0,14.274999678134918,77.75,25.0,3.75,0.22,4,3,7,0.06521739065647125,0.0,0.0,29.0,0,0.7079572677612305,2,4.0,0,-0.8722488880157471,4.714285714285714,3.299999952316284,5.300000190734863,5.300000000000001,4.300000000000001,7.950000000000001
00-0032058,Tevin Coleman,NYJ,2021,11,MIA,1,1,44.5,-3.5,24.0,8.950000198557973,51.25,23.25,3.75,0.33,5,1,6,0.02857142873108387,0.0,0.0,16.0,0,-1.1562633514404297,1,2.0,0,-0.829405665397644,3.0,1.7999999523162842,2.799999952316284,2.8,2.3,4.199999999999999
00-0032058,Tevin Coleman,NYJ,2021,12,HOU,0,0,0.0,0.0,0.0,19.424999624490738,110.5,28.75,5.25,0.45,16,3,19,0.1304347813129425,1.0,0.0,67.0,0,0.7560529112815857,2,3.0,0,-1.8876944780349731,3.6842105263157894,7.0,9.0,9.0,8.0,13.5
00-0032058,Tevin Coleman,NYJ,2021,13,PHI,1,0,44.0,-5.0,24.5,10.225000126287341,75.5,21.75,4.75,0.39,11,4,15,0.1111111119389534,5.0,2.0,58.0,0,-1.2331513166427612,3,19.0,0,0.6511260867118835,5.133333333333334,7.699999809265137,10.699999809265137,10.700000000000001,9.200000000000001,16.05
00-0032058,Tevin Coleman,NYJ,2021,15,MIA,0,0,0.0,0.0,0.0,8.700000101700425,64.0,23.0,4.5,0.37,8,0,8,,4.0,1.0,50.0,0,2.3416640758514404,0,0.0,0,,6.25,5.0,5.0,5.0,5.0,7.5
00-0032058,Tevin Coleman,NYJ,2021,16,JAX,1,0,42.5,2.5,20.0,18.54999978840351,104.5,21.0,3.0,0.33,14,1,15,0.0476190485060215,6.0,3.0,57.0,0,-1.379889965057373,1,4.0,0,-0.19721923768520355,4.066666666666666,6.099999904632568,7.099999904632568,7.1000000000000005,6.6000000000000005,10.65
00-0032058,Tevin Coleman,NYJ,2021,18,BUF,0,0,0.0,0.0,0.0,21.274999901652336,91.0,31.75,3.5,0.22,5,1,6,0.05263157933950424,0.0,0.0,6.0,0,-2.2683980464935303,0,0.0,0,-0.6286221742630005,1.0,0.6000000238418579,0.6000000238418579,0.6000000000000001,0.6000000000000001,0.9000000000000001
00-0032058,Tevin Coleman,SF,2022,5,CAR,0,0,0.0,0.0,0.0,17.575000129640102,114.5,21.25,3.5,0.28,8,3,11,0.10000000149011612,3.0,2.0,23.0,1,-2.7981791496276855,3,44.0,1,5.230903625488281,6.090909090909091,18.700000762939453,21.700000762939453,21.700000000000003,20.200000000000003,32.550000000000004
00-0032058,Tevin Coleman,SF,2022,6,ATL,0,0,0.0,0.0,0.0,21.799999997019768,110.25,47.75,6.25,0.2,4,0,4,,2.0,0.0,3.0,0,-3.530961513519287,0,0.0,0,,0.75,0.30000001192092896,0.30000001192092896,0.30000000000000004,0.30000000000000004,0.45000000000000007
00-0030107,Theo Riddick,LV,2020,4,BUF,1,0,53.0,-3.0,28.0,17.866666595141094,88.66666666666667,30.0,4.0,0.09,2,0,2,,1.0,0.0,13.0,0,0.9309529662132263,0,0.0,0,,6.5,1.2999999523162842,1.2999999523162842,1.3,1.3,1.9500000000000002
00-0030107,Theo Riddick,LV,2020,13,NYJ,0,0,0.0,0.0,0.0,12.474999863654375,79.25,40.5,7.5,0.17,3,1,4,0.021739130839705467,0.0,0.0,6.0,0,-0.8342578411102295,1,3.0,0,-1.1495281457901,2.25,0.8999999761581421,1.899999976158142,1.9000000000000001,1.4000000000000001,2.85
00-0030107,Theo Riddick,LV,2020,15,LAC,1,1,52.0,3.5,24.25,15.900000179186463,103.5,30.5,5.0,0.18,1,0,1,,0.0,0.0,-5.0,0,-0.6171189546585083,0,0.0,0,,-5.0,-0.5,-0.5,-0.5,-0.5,-0.75
00-0030107,Theo Riddick,LV,2020,17,DEN,0,0,0.0,0.0,0.0,17.899999905377626,87.25,31.75,4.75,0.2,0,5,5,0.1428571492433548,1.0,0.0,0.0,0,,4,40.0,0,0.887112021446228,8.0,4.0,8.0,8.0,6.0,12.0
00-0032241,Todd Gurley,ATL,2020,1,SEA,1,0,49.5,1.0,24.25,,,,,0.45,14,5,19,0.09615384787321091,5.0,3.0,56.0,1,-0.7142345309257507,2,1.0,0,-4.261499404907227,3.0,11.699999809265137,13.699999809265137,13.700000000000001,12.700000000000001,20.55
00-0032241,Todd Gurley,ATL,2020,2,DAL,0,0,0.0,0.0,0.0,27.90000021457672,124.0,35.0,4.0,0.64,21,0,21,,5.0,0.0,61.0,0,-6.341148853302002,0,0.0,0,,2.9047619047619047,6.099999904632568,6.099999904632568,6.1000000000000005,6.1000000000000005,9.15
00-0032241,Todd Gurley,ATL,2020,3,CHI,1,0,46.0,2.5,21.75,17.750000059604645,81.5,36.0,5.0,0.51,14,2,16,0.05263157933950424,4.0,1.0,80.0,1,2.8631439208984375,1,2.0,0,-0.8788148164749146,5.125,14.199999809265137,15.199999809265137,15.2,14.7,22.799999999999997
00-0032241,Todd Gurley,ATL,2020,4,GB,0,0,0.0,0.0,0.0,29.166666507720947,100.33333333333333,78.0,8.0,0.54,16,1,17,0.025641025975346565,5.0,3.0,57.0,2,2.461225748062134,1,6.0,0,0.2643837034702301,3.7058823529411766,18.299999237060547,19.299999237060547,19.3,18.8,28.950000000000003
00-0032241,Todd Gurley,ATL,2020,5,CAR,1,1,53.5,2.5,25.5,27.499999701976776,99.0,61.0,9.25,0.55,14,5,19,0.1428571492433548,3.0,0.0,121.0,1,5.198340892791748,4,29.0,0,0.4966077506542206,7.894736842105263,21.0,25.0,28.0,23.0,42.0
00-0032241,Todd Gurley,ATL,2020,6,MIN,0,0,0.0,0.0,0.0,19.19999984651804,105.5,26.5,4.25,0.58,20,4,24,0.10810811072587967,3.0,0.0,47.0,0,-5.884546756744385,3,20.0,0,3.014897584915161,2.7916666666666665,6.699999809265137,9.699999809265137,9.7,8.2,14.549999999999999
00-0032241,Todd Gurley,ATL,2020,7,DET,1,0,54.0,1.0,26.5,28.57499948889017,127.5,48.25,4.75,0.71,23,3,26,0.07500000298023224,8.0,3.0,63.0,2,-2.4043126106262207,2,19.0,0,0.16941654682159424,3.1538461538461537,20.200000762939453,22.200000762939453,22.2,21.2,33.3
00-0032241,Todd Gurley,ATL,2020,8,CAR,0,0,0.0,0.0,0.0,17.875,101.5,47.25,6.25,0.51,18,0,18,,6.0,2.0,46.0,1,-4.618103981018066,0,0.0,0,,2.5555555555555554,10.600000381469727,10.600000381469727,10.600000000000001,10.600000000000001,15.900000000000002
00-0032241,Todd Gurley,ATL,2020,9,DEN,1,0,50.0,4.5,22.75,15.325000032782555,91.0,47.25,5.75,0.62,19,2,21,0.05714285746216774,3.0,1.0,53.0,1,-5.78597354888916,2,2.0,0,0.8694314956665039,2.619047619047619,11.5,13.5,13.5,12.5,20.25
00-0032241,Todd Gurley,ATL,2020,11,NO,0,0,0.0,0.0,0.0,7.499999908730388,42.75,32.25,5.75,0.37,8,2,10,0.05882352963089943,1.0,0.0,26.0,0,-1.9382390975952148,1,3.0,0,-1.271858811378479,2.9,2.9000000953674316,3.9000000953674316,3.9000000000000004,3.4000000000000004,5.8500000000000005
00-0032241,Todd Gurley,ATL,2020,13,NO,1,1,46.0,-2.5,24.25,7.424999922513962,52.0,22.25,3.5,0.33,8,1,9,0.027027027681469917,4.0,0.0,16.0,0,-1.3807835578918457,1,4.0,0,-0.07639044523239136,2.2222222222222223,2.0,3.0,3.0,2.5,4.5
00-0032241,Todd Gurley,ATL,2020,14,LAC,0,0,0.0,0.0,0.0,18.575000209733844,115.5,30.25,4.75,0.33,6,3,9,0.09375,1.0,0.0,19.0,0,-0.257217675447464,2,12.0,0,0.34330320358276367,3.4444444444444446,3.0999999046325684,5.099999904632568,5.1000000000000005,4.1000000000000005,7.65
00-0032241,Todd Gurley,ATL,2020,15,TB,1,1,49.5,-6.0,27.75,11.10000005364418,66.25,14.75,4.75,0.25,1,2,3,0.0416666679084301,0.0,0.0,-1.0,0,-1.083813190460205,2,15.0,0,1.1462119817733765,4.666666666666667,1.399999976158142,3.4000000953674316,3.4,2.4,5.1
